tr01_trap_dimensioned_view_max	3	0817e5a008d379976fbe771fb726fdf1fde0bd77b2e7b6efbdf061777088c111	0.421703	f92be107-ab13-44fa-be21-d88ef0e0a5b3	{"read_rows":"28073","read_bytes":"617827","written_rows":"0","written_bytes":"0","total_rows_to_read":"28073","result_rows":"1","result_bytes":"272","elapsed_ns":"36725981","memory_usage":"13529866"}
tr02_trap_changepoint_view_lookup	1	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	1.039168	99972450-9a12-40ca-92ea-bec29bcd0d80	{"read_rows":"28073","read_bytes":"336876","written_rows":"0","written_bytes":"0","total_rows_to_read":"28073","result_rows":"0","result_bytes":"0","elapsed_ns":"16987044","memory_usage":"3920947"}
tr02_trap_changepoint_view_lookup	2	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0.364077	19960fd6-2c0d-493f-ab31-0cd01e523ba4	{"read_rows":"28073","read_bytes":"336876","written_rows":"0","written_bytes":"0","total_rows_to_read":"28073","result_rows":"0","result_bytes":"0","elapsed_ns":"14216791","memory_usage":"3924339"}
tr02_trap_changepoint_view_lookup	3	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0.373263	55ba338f-c0b4-408f-8be3-dee9719f05e2	{"read_rows":"28073","read_bytes":"336876","written_rows":"0","written_bytes":"0","total_rows_to_read":"28073","result_rows":"0","result_bytes":"0","elapsed_ns":"11832730","memory_usage":"3921347"}
tr03_trap_fill_across_hour	1	5db8e7238c49a00c8bef65048800ccaeee58be36bdd4bc84cd7822efbcd9a497	1.123982	10b2ea1d-e013-44f8-b143-057bc9ce74c8	{"read_rows":"30884","read_bytes":"2523530","written_rows":"0","written_bytes":"0","total_rows_to_read":"30884","result_rows":"18","result_bytes":"1196","elapsed_ns":"65309265","memory_usage":"21340701"}
tr03_trap_fill_across_hour	2	5db8e7238c49a00c8bef65048800ccaeee58be36bdd4bc84cd7822efbcd9a497	0.414515	547eafb4-e7ac-4864-8d5f-da7c9ed63683	{"read_rows":"30884","read_bytes":"2523530","written_rows":"0","written_bytes":"0","total_rows_to_read":"30884","result_rows":"18","result_bytes":"1196","elapsed_ns":"42666026","memory_usage":"21340701"}
tr03_trap_fill_across_hour	3	5db8e7238c49a00c8bef65048800ccaeee58be36bdd4bc84cd7822efbcd9a497	0.428189	7cec2958-c730-421d-b0e9-af03f20c15d1	{"read_rows":"30884","read_bytes":"2523530","written_rows":"0","written_bytes":"0","total_rows_to_read":"30884","result_rows":"18","result_bytes":"1196","elapsed_ns":"54642256","memory_usage":"21340701"}
tr04_trap_cube_level_unpinned	1	667ba6796e0806a1a5165e1f1ddd3d72de5c9cad65169940f5dd6434d5b89eaa	0.410534	610088cc-757d-42c3-9598-32072dcf7fff	{"read_rows":"68892","read_bytes":"1584318","written_rows":"0","written_bytes":"0","total_rows_to_read":"68892","result_rows":"2","result_bytes":"2436","elapsed_ns":"40934595","memory_usage":"5175118"}
tr04_trap_cube_level_unpinned	2	667ba6796e0806a1a5165e1f1ddd3d72de5c9cad65169940f5dd6434d5b89eaa	1.053552	6525e792-e8fe-4b6a-ac47-0654cc31fc73	{"read_rows":"68892","read_bytes":"1584318","written_rows":"0","written_bytes":"0","total_rows_to_read":"68892","result_rows":"2","result_bytes":"2436","elapsed_ns":"21568879","memory_usage":"5175118"}
tr04_trap_cube_level_unpinned	3	667ba6796e0806a1a5165e1f1ddd3d72de5c9cad65169940f5dd6434d5b89eaa	0.393931	6df8f197-24ca-4a16-a9f6-d0d084be0bb2	{"read_rows":"68892","read_bytes":"1584318","written_rows":"0","written_bytes":"0","total_rows_to_read":"68892","result_rows":"2","result_bytes":"2436","elapsed_ns":"34235429","memory_usage":"5175118"}
